CustomerId,Surname,Geography,Gender,Age,Tenure,ActiveEmployee,Salary,Left
15725679,Hsia,France,Female,47,6,0,194998.34,1
15585865,Westerberg,France,Female,38,2,0,134901.34,1
15804256,Hale,Germany,Male,36,8,1,72924.56,0
15662403,Kryukova,France,Female,32,6,0,101057.95,0
15733616,Sopuluchukwu,France,Male,40,5,1,142838.64,0
15591995,Barry,Germany,Male,26,8,1,127059.04,0
15677020,Selezneva,France,Female,58,8,1,116503.92,1
15727688,Chizuoke,Spain,Male,32,4,1,54405.79,0
15715941,Lueck,France,Male,54,5,1,88721.84,0
15714485,Udinese,France,Male,60,5,0,74135.48,1
15730059,Udobata,Spain,Male,44,9,1,111346.22,0
15715527,Freeman,Spain,Female,41,4,0,194902.16,0
15576623,Outlaw,France,Male,31,5,0,31474.27,0
15805565,Obiuto,Germany,Male,30,7,0,21198.39,0
15677307,Lo,Germany,Female,40,6,0,186976.6,0
15773890,Okechukwu,France,Male,22,5,1,117202.19,0
15598883,King,Spain,Female,37,2,1,143739.29,0
15568506,Forbes,Germany,Female,31,10,1,161811.23,0
15761043,Macleod,Germany,Female,38,6,0,98090.91,0
15782236,Gibbs,Spain,Male,34,5,0,71095.41,0
15593601,Isayev,France,Male,34,6,1,13107.24,0
15682048,Pisano,France,Female,51,3,1,67110.59,1
15746902,Belstead,Spain,Male,38,9,0,88225.02,0
15752081,Vassiliev,France,Female,56,10,1,62256.87,1
15781307,Schneider,Germany,Male,37,7,0,135925.72,0
15775912,Mazzanti,France,Male,48,4,1,177815.87,1
15745417,Knipe,France,Male,58,6,1,126471.13,0
15671256,Macartney,France,Female,35,1,0,188574.12,1
15653547,Madukwe,France,Male,56,7,1,119175.45,0
15595766,Watts,Spain,Male,37,5,1,139093.73,0
15742358,Humphreys,Germany,Male,32,8,1,115916.55,0
15763274,Wu,France,Male,48,3,0,96463.25,0
15786063,Chin,France,Female,31,2,1,112349.51,0
15600258,Chesnokova,France,Male,43,2,1,165303.79,0
15573318,Kung,France,Male,26,8,0,166031.08,0
15653849,Lu,Germany,Female,48,3,0,38411.79,1
15694272,Nkemakolam,France,Male,30,1,1,77783.35,0
15736112,Walton,Spain,Female,57,2,1,29871.79,0
15749851,Brookes,Spain,Female,26,4,1,59747.63,0
15663478,Baldwin,France,Male,32,6,1,79919.13,0
15592300,Mai,Spain,Male,35,10,0,76773.53,0
15567832,Shih,France,Female,40,7,0,54018.93,0
15776780,He,France,Male,59,1,0,70649.64,1
15592846,Fiorentini,Germany,Male,35,10,0,59093.39,0
15739803,Lucciano,Spain,Male,34,9,0,127569.8,0
15794142,Ferreira,Germany,Female,62,5,1,18260.98,1
15762729,Ukaegbunam,Germany,Female,28,1,0,73275.96,1
15667896,De Luca,France,Male,37,8,1,136129.49,0
15626578,Milne,France,Male,26,9,1,153237.59,0
15776223,Davide,France,Female,42,4,1,106841.12,0
15705953,Kodilinyechukwu,Spain,Male,51,0,0,109078.35,1
15802593,Little,France,Female,49,7,1,87822.14,1
15615457,Burns,Spain,Female,44,2,0,126644.98,0
15708916,Paterson,France,Male,38,0,0,47414.15,0
15720187,Han,Germany,Female,30,7,0,41879.99,0
15595440,Kryukova,France,Male,49,7,1,75808.1,0
15600651,Ijendu,France,Male,24,1,1,47911.03,0
15750141,Reichard,Germany,Female,36,3,0,28737.78,0
15657284,Day,Germany,Male,47,6,1,2079.2,1
15763063,Price,Spain,Female,25,10,0,121562.33,0
15709324,Bruce,France,Male,34,7,0,55003.79,0
15711309,Sumrall,Germany,Male,33,3,0,193131.42,0
15775318,Lu,Spain,Female,51,3,1,191932.27,1
15705515,Lazarev,Germany,Male,40,5,0,159418.1,0
15634844,Miller,Germany,Male,41,3,0,191468.78,1
15717046,Wentworth-Shields,Spain,Male,53,3,1,38913.68,0
15571816,Ritchie,Spain,Female,70,5,1,705.18,0
15670080,Mackenzie,Germany,Female,29,7,1,138490.03,0
15800440,Power,Spain,Male,61,1,1,82970.69,0
15665678,Tan,Spain,Male,36,8,1,76744.72,0
15665956,Pendergrass,France,Female,46,1,0,71244.59,1
15788126,Evans,Spain,Female,38,6,1,12182.15,0
15811773,Hsia,France,Male,36,4,1,141210.5,0
15651674,Billson,Spain,Female,54,2,0,191763.07,1
15689614,Teng,Spain,Female,63,1,1,37938.74,0
15795564,Moretti,Germany,Male,31,5,1,74890.58,0
15706647,Jordan,France,Male,31,7,1,166698.18,0
15728505,Ts'ao,France,Male,44,1,1,62678.53,0
15730076,Osborne,France,Male,45,1,0,67740.08,1
15622003,Carslaw,France,Male,35,9,0,161519.77,0
15607312,Ch'ang,Spain,Female,49,10,1,159835.78,1
15644753,Hung,Spain,Male,40,3,1,30876.84,0
15653620,Gordon,France,Female,27,8,1,14858.1,0
15761986,Obialo,Spain,Female,32,3,0,75685.97,0
15633922,Gray,France,Male,30,4,1,144183.1,0
15734674,Lin,France,Female,41,6,0,65170.66,0
15658032,Hopkins,France,Male,39,2,1,82526.92,0
15692671,Dobson,Spain,Male,36,8,0,169161.46,0
15737741,McKay,Spain,Female,33,2,1,109291.39,1
15576352,Revell,Spain,Female,57,3,1,6057.81,0
15753719,Rickards,Germany,Female,30,9,0,77077.14,0
15803689,Begum,Germany,Female,51,1,0,54954.51,1
15718057,Onyinyechukwuka,France,Female,51,2,0,179614.8,1
15722010,Zuyev,Spain,Male,53,9,0,35588.07,1
15680998,Nwankwo,France,Male,44,5,1,117356.14,0
15614782,Hao,France,Male,36,1,0,160696.72,0
15591047,Ma,Spain,Female,47,6,0,147278.43,1
15788291,Okwuadigbo,Germany,Female,38,7,1,56594.36,1
15604044,Mitchell,France,Male,38,8,0,1299.75,0
15679587,Chan,France,Female,34,9,1,25095.03,0
15775153,Buchi,Spain,Male,32,4,0,146326.45,0
15603925,Greco,Spain,Female,26,4,1,38296.21,0
15680970,Lombardi,Germany,Female,41,2,0,164061.6,0
15697183,Uchenna,Spain,Male,43,9,0,107811.28,0
15567446,Coffman,Germany,Male,39,9,1,30838.51,0
15637476,Alexandrova,Germany,Female,57,5,0,9221.78,1
15714939,Fallaci,Germany,Female,34,4,1,33738.27,0
15683503,Hudson,France,Female,43,8,1,110916.15,1
15645569,Mai,Spain,Female,26,7,1,169654.57,0
15782569,Stout,France,Female,72,9,1,69829.4,0
15592387,Burke,France,Male,30,5,0,54926.51,1
15609286,Chadwick,France,Male,37,10,1,94728.49,0
15814035,Lawrence,France,Male,29,9,1,80393.27,0
15661249,Bellucci,France,Male,53,4,1,111307.98,0
15629117,Harper,France,Male,28,10,0,19834.32,0
15607170,Boyle,France,Male,35,5,1,78397.24,0
15586585,Duncan,Germany,Female,51,2,0,86410.28,0
15686611,Moss,France,Male,30,10,0,172749.65,0
15603203,Avdeyeva,France,Female,27,6,0,1002.39,0
15619857,Crawford,France,Female,64,2,1,13601.79,0
15805062,Lynton,Spain,Male,38,1,1,77866.91,0
15660271,Duncan,Germany,Male,26,8,1,175296.76,0
15745295,Gether,Spain,Female,31,0,0,121751.04,1
15719352,Davidson,Spain,Male,39,6,0,89593.26,0
15766575,Larionova,Germany,Female,62,8,0,193437.89,1
15594594,Loggia,Spain,Male,42,7,1,86945,0
15646161,Steinhoff,Spain,Female,37,8,1,183318.79,0
15682585,Guerra,France,Male,35,9,0,71154.1,0
15603134,Pai,Spain,Female,40,10,1,151887.16,0
15636444,Craig,Germany,Female,53,5,1,75888.65,0
15773456,Lazareva,Germany,Male,36,3,1,89566.74,0
15745307,Ch'iu,Spain,Female,48,2,1,26475.79,0
15604119,Alderete,Spain,Male,35,7,0,126355.8,0
15626900,Kung,France,Male,29,1,1,93839.3,0
15605447,Palermo,France,Male,49,2,0,7698.6,0
15589030,Ts'ai,France,Male,47,1,1,145593.85,0
15692463,Rahman,Spain,Female,28,3,0,45042.56,0
15712403,McMillan,France,Female,61,1,0,61108.56,1
15811762,Pickering,Germany,Female,54,6,0,57553.98,1
15718673,Mirams,Spain,Female,33,10,0,62674.42,0
15724282,Tsao,Germany,Male,44,3,1,12120.79,0
15738181,Douglas,France,Male,31,6,0,50129.87,1
15633648,Jideofor,Spain,Female,51,5,0,55022.43,0
15603323,Bell,Spain,Female,33,1,0,117834.91,0
15583725,Mairinger,France,Male,48,1,1,168840.23,0
15588350,McIntyre,France,Female,43,10,1,24234.11,0
15798398,Pagnotto,France,Female,36,4,0,190627.01,0
15784844,K'ung,Spain,Male,48,5,0,156618.38,1
15580684,Feng,France,Female,29,5,0,42334.38,0
15809663,Donaldson,France,Female,27,1,1,110784.42,0
15640078,Chambers,Germany,Female,39,5,0,173683,1
15698786,Marcelo,France,Female,39,9,0,27046.46,1
15569807,Ejimofor,France,Female,34,8,0,20598.59,1
15730830,Dale,France,Female,30,3,1,104991.28,0
15805112,Pokrovsky,France,Male,38,7,0,8996.97,0
15633064,Stonebraker,France,Female,36,4,0,64420.5,0
15703119,Liang,France,Male,38,6,1,145700.22,0
15730447,Anderson,France,Female,49,4,1,196335.48,0
15813850,Christian,France,Male,52,7,1,14781.12,0
15711889,Mao,France,Male,42,3,0,108139.23,0
15664610,Campbell,Germany,Male,48,4,1,19287.06,1
15751710,Ginikanwa,Spain,Male,31,8,1,9567.39,0
15692926,Toscani,Germany,Male,25,8,1,132210.49,0
15813741,Nnachetam,Spain,Male,25,6,1,21600.11,0
15698474,Sagese,Germany,Female,54,1,1,199661.5,0
15568595,Fleming,France,Male,64,9,1,124341.49,0
15603065,Grubb,France,Female,30,6,0,15766.1,0
15592937,Napolitani,Germany,Female,41,3,1,33642.21,0
15699637,Anenechi,Spain,Male,57,8,1,117704.65,0
15667215,Chandler,France,Male,31,2,1,58803.28,0
15788659,Howells,France,Male,46,4,1,137537.22,0
15763218,Akeroyd,France,Female,41,1,1,131300.68,0
15645772,Onwumelu,France,Male,33,9,1,84174.81,0
15725511,Wallace,France,Female,31,3,1,160941.78,0
15575024,Uwaezuoke,France,Male,29,3,1,143954.99,0
15640825,Loyau,Spain,Male,46,3,1,56297.85,0
15662397,Small,France,Female,42,5,1,8404.73,0
15576368,Bledsoe,Germany,Female,48,3,0,30020.09,0
15674991,Kao,France,Male,42,9,1,58137.42,0
15721024,Wickens,France,Male,26,0,0,47472.68,0
15745621,Wertheim,Spain,Female,32,6,1,19131.71,0
15642394,He,Spain,Male,35,5,1,187288.5,0
15754605,Jarvis,France,Female,39,5,1,17603.81,0
15607040,P'an,Spain,Female,38,4,0,67020.03,0
15715142,Repina,Germany,Male,45,7,1,147802.94,1
15810978,Pugliesi,Spain,Female,70,1,1,41610.62,0
15668886,Blakey,Spain,Female,38,3,0,44255.65,0
15780804,Nucci,France,Male,55,5,1,78416.14,0
15613880,Higinbotham,Spain,Male,58,5,1,137254.55,0
15775238,Achebe,Germany,Female,41,4,1,151303.48,0
15786905,Russo,Germany,Female,40,8,0,86333.63,0
15747867,Trevisani,France,Male,24,9,0,89801.9,0
15600337,Dobie,Spain,Male,42,2,0,29358.57,1
15801277,Maccallum,France,Female,31,2,1,181600.72,0
15579334,Watkins,Germany,Female,45,5,0,124118.71,1
15802741,Mitchel,France,Female,51,7,0,38867.46,1
15720649,Ferdinand,France,Female,36,5,0,31106.67,0
15589493,Otitodilinna,Germany,Male,27,1,0,67611.36,0
15688251,Mamelu,France,Male,43,1,0,77837.63,0
15665238,Beneventi,Germany,Male,36,8,0,6078.46,0
15740900,Perrodin,France,Male,34,6,1,177896.92,0
15681068,Chinagorom,France,Female,45,2,1,123882.73,0
15748625,Napolitano,France,Male,57,6,1,15304.08,0
15727299,Edgar,Spain,Male,62,1,1,76569.64,1
15620204,Walker,Germany,Female,57,1,1,120657.32,1
15669516,Steele,Spain,Male,36,2,1,16436.56,0
15736534,Elkins,Germany,Male,33,0,1,107667.91,0
15803457,Hao,France,Female,32,5,0,95611.47,0
15659098,Toscano,France,Male,30,7,0,19799.26,0
15603436,Savage,Spain,Female,49,2,1,123214.74,0
15566292,Okwuadigbo,Spain,Male,36,1,1,71709.12,0
15808621,Mordvinova,Germany,Male,36,2,1,149066.14,0
15580148,Welch,Germany,Male,40,5,0,20451.99,1
15776231,Kent,Germany,Male,35,4,1,32825.5,0
15773809,Campbell,France,Male,42,4,0,6232.31,0
15649423,Cooper,France,Female,35,8,1,10357.03,0
15734886,Mazzi,France,Female,34,3,0,147794.63,0
15722548,Fisher,France,Male,48,0,0,116973.48,0
15650288,Summers,Germany,Male,35,6,0,129964.94,0
15629448,Brady,Spain,Male,38,1,0,92816.86,0
15716164,Nicholls,France,Female,41,3,0,172114.67,0
15807609,Yuan,Spain,Female,25,3,0,16649.31,1
15578977,Robinson,France,Male,34,9,0,144517.19,0
15677369,Golubov,Germany,Female,37,4,0,182038.6,0
15804072,Chen,Spain,Female,42,5,0,24210.56,0
15696859,Oldham,France,Male,45,10,0,172175.9,0
15653780,Kambinachi,France,Female,43,5,1,47578.45,0
15721658,Fleming,Spain,Female,56,2,1,150694.42,1
15578761,Cunningham,Spain,Female,42,6,1,177683.02,1
15736879,Obinna,France,Male,23,1,0,66088.83,0
15571973,Chinwemma,France,Female,38,2,0,169291.7,0
15626742,Carpenter,France,Male,36,3,1,117140.41,0
15672692,Yin,France,Female,42,10,1,79510.37,0
15673570,Olsen,France,Male,37,9,1,77108.66,0
15767432,Ts'ai,France,Female,25,7,1,9679.28,0
15654238,Jen,France,Female,40,5,0,81753.92,0
15612525,Preston,France,Female,57,1,0,131372.38,1
15812750,Ozioma,France,Male,24,6,1,25310.82,0
15790757,Cody,France,Female,25,10,0,187925.75,0
15723873,Ponomarev,Spain,Male,31,3,0,98820.39,0
15744607,Martin,Germany,Male,43,9,0,64166.7,1
15612966,Milani,Germany,Female,60,7,1,176924.21,1
15784209,Tang,France,Male,47,6,1,90055.08,0
15794278,Romani,Spain,Male,67,6,1,72814.31,0
15766741,McIntyre,France,Male,36,2,1,168290.06,0
15661036,Davis,France,Male,46,6,0,161767.38,0
15705639,Onyemauchechukwu,France,Female,28,8,0,44420.18,0
15637414,Gell,France,Female,24,7,1,37147.61,0
15716835,Rossi,France,Male,24,8,1,125381.02,0
15696231,Chiwetelu,France,Male,29,7,1,149853.89,0
15641675,Kirillova,France,Female,49,2,0,161435.02,1
15670755,Shaw,France,Male,60,8,1,102925.76,0
15640059,Smith,France,Male,40,5,1,70899.27,0
15787619,Hsieh,France,Male,18,2,0,145936.28,0
15587535,Onyemauchechukwu,Spain,Female,46,5,0,54227.06,0
15813034,Martin,Spain,Male,38,2,1,59280.79,0
15698839,Okwudilichukwu,Germany,Male,46,4,1,126952.5,0
15790314,Onuoha,France,Male,41,0,1,130567.02,0
15634245,Muecke,Germany,Female,47,9,0,73294.48,0
15677305,Hsieh,France,Female,35,7,1,3937.37,0
15661526,Anderson,Germany,Male,37,2,0,2383.59,0
15685997,Azubuike,Spain,Female,39,5,0,14279.44,0
15660101,Nnonso,France,Male,31,9,0,141300.53,0
15637979,Fuller,Germany,Female,36,2,0,78140.75,0
15815364,Ashley,Spain,Female,28,2,1,117431.1,0
15647099,Ts'ui,France,Female,37,9,0,72008.61,0
15625944,Buccho,France,Male,58,5,1,60887.58,0
15583212,Chidozie,France,Female,43,5,0,194764.83,0
15582741,Maclean,France,Female,35,5,0,88705.14,1
15637876,Burns,Germany,Female,36,6,0,35817.97,1
15622750,Chu,Germany,Female,21,1,0,31520.4,0
15672056,Kenenna,Germany,Male,43,2,1,157908.19,1
15812351,Beluchi,Spain,Female,27,2,0,142200.15,0
15810864,Williamson,France,Female,82,2,1,182055.36,0
15677921,Bobrov,Germany,Male,60,9,0,157552.08,1
15724296,Kerr,Spain,Male,41,2,0,120284.67,0
15685329,McKenzie,France,Female,63,1,1,24506.95,1
15584091,Pitts,Germany,Female,36,2,0,47271.61,1
15640442,Standish,France,Male,31,4,0,41176.6,0
15639314,Cartwright,France,Male,32,2,1,9468.64,0
15685320,Johnstone,France,Male,36,3,0,123880.19,0
15789158,Nikitina,Germany,Male,49,6,0,158887.09,1
15752137,McElroy,France,Male,33,7,1,117036.38,0
15712551,Shen,Germany,Female,58,7,0,120415.61,1
15628936,Archer,Spain,Male,28,9,0,16064.25,1
15797227,Otutodilinna,France,Male,28,8,1,52615.62,0
15769974,Shih,Spain,Female,35,8,0,121210.09,0
15737051,Denisov,France,Male,27,8,0,192247.35,0
15585595,Owens,France,Female,28,1,1,68759.57,0
15654060,P'eng,France,Male,41,2,1,75937.47,0
15745196,Verco,France,Female,35,8,0,84569.13,0
15571221,Bergamaschi,Germany,Male,58,7,1,190696.35,1
15660155,Lorenzo,Spain,Male,36,5,1,67468.67,0
15605284,Outtrim,France,Male,26,1,1,104435.94,0
15694366,Hou,Germany,Male,42,2,1,47166.55,0
15600739,Galkin,Spain,Female,35,0,0,119899.52,0
15653253,Pagnotto,Spain,Male,48,8,1,173498.45,0
15763431,Echezonachukwu,France,Male,36,2,1,93249.26,0
15643696,Young,France,Male,49,3,1,142917.54,0
15707473,Summers,Germany,Female,48,6,0,111755.8,0
15769504,Munro,Germany,Female,34,1,1,108543.21,0
15776807,Brennan,France,Male,29,1,0,180345.44,0
15686870,Ball,Germany,Male,36,8,0,99444.02,0
15668747,Virgo,France,Female,46,9,1,109563.28,0
15766908,Trevisani,Germany,Male,32,3,0,92568.07,0
15570134,Padovano,France,Female,35,6,1,37976.36,0
15567367,Tao,Germany,Female,42,9,1,103315.74,0
15747542,Perez,France,Male,52,7,1,173952.5,0
15762238,Fraser,Germany,Female,44,0,1,34673.98,0
15681554,Alley,Germany,Female,31,7,1,46163.44,0
15712825,Howells,Spain,Female,29,9,1,140676.98,0
15640280,Cameron,France,Male,39,4,1,151738.54,0
15756026,Hooper,Spain,Female,46,9,0,14679.81,1
15613319,Rice,France,Female,33,0,0,175544.02,0
15798906,Cox,France,Male,69,5,1,181964.6,0
15708917,Martin,Germany,Male,53,10,1,136886.86,0
15778463,Ikenna,France,Female,37,6,0,122218.23,0
15699430,Davide,France,Female,35,10,0,180439.75,0
15649992,Alexander,Spain,Male,65,7,1,190419.81,0
15578980,Piazza,Spain,Female,33,3,1,58685.59,0
15775306,Ni,Germany,Male,28,8,1,89017.38,1
15641655,Black,France,Female,26,2,0,50051.42,0
15619708,Harker,France,Male,25,5,0,146041.45,0
15734565,Hughes,France,Male,29,8,0,191166.09,0
15806438,Chiabuotu,Germany,Female,42,2,0,103516.08,1
15591969,Kuo,Spain,Male,27,9,1,164825.04,0
15747807,Gallagher,France,Female,43,6,0,172557.77,0
15596939,Calabresi,Germany,Male,36,4,0,84320.94,0
15716155,Shaw,France,Female,36,5,0,122662.98,0
15765311,Zhirov,Spain,Male,34,8,0,72085.1,0
15757811,Lloyd,Spain,Female,69,9,1,110932.24,1
15603830,Palmer,Spain,Male,36,4,0,143635.36,0
15660602,Ch'eng,Germany,Male,33,8,1,3710.34,0
15660535,Avent,France,Female,47,5,1,179843.33,0
15666633,Huang,Spain,Male,56,1,1,10643.38,0
15596914,Shaw,Germany,Female,31,2,1,131167.98,0
15639788,Yuan,France,Female,39,10,0,10553.31,0
15695846,Hawkins,France,Female,34,6,1,130928.22,0
15726234,Trentini,Spain,Female,41,5,1,157003.99,0
15797964,Cameron,Germany,Female,29,1,1,138527.56,0
15625881,Koehler,Germany,Male,37,3,1,167032.49,0
15780628,Wu,France,Female,30,6,0,41642.29,0
15575883,Manna,France,Male,34,2,0,9677,0
15585036,Okoli,Spain,Female,37,3,1,147012.22,0
15589488,Ch'eng,Germany,Female,56,5,1,80553.87,0
15585888,Nwokezuike,Spain,Female,48,3,1,30730.95,1
15727915,Artemiev,France,Male,36,4,0,140134.43,0
15707567,Esposito,Germany,Male,50,6,0,91936.1,1
15737792,Abbie,France,Female,31,1,0,178252.63,0
15599433,Fanucci,Germany,Male,35,8,1,198674.08,0
15672012,Jen,Spain,Female,41,5,0,28266.9,1
15806983,Moss,France,Male,44,3,0,92381.01,0
15592222,Lo,France,Male,49,7,0,135180.11,0
15608968,Averyanov,Germany,Male,21,6,0,27330.59,0
15586959,Unaipon,France,Female,42,5,0,125305.34,0
15646558,Clamp,Spain,Male,51,1,1,149648.45,0
15725811,Lim,France,Male,25,0,1,59887.15,0
15572265,Wu,Germany,Male,46,1,0,45041.32,0
15794048,Wan,Germany,Female,48,1,0,113316.77,1
15677610,Chambers,Germany,Female,41,8,1,39087.42,0
15745012,Pettit,France,Female,43,6,1,7330.59,0
15601589,Baresi,France,Female,57,8,1,95463.29,0
15686436,Newbery,Spain,Male,32,4,0,167848.02,0
15693864,Iheanacho,Germany,Female,49,5,0,93953.84,1
15760550,Duncan,Spain,Male,39,7,1,174227.66,0
15686137,Barry,Spain,Male,32,9,1,135399.21,0
15809087,Landry,France,Male,64,1,0,195635.3,1
15807663,McGregor,France,Male,43,8,0,97508.04,1
15809100,Nucci,France,Female,32,2,0,188083.77,1
15794916,Pirogov,France,Male,41,7,1,116704.25,0
15614215,Oguejiofor,France,Male,53,6,1,97614.87,0
15805449,Ugochukwu,France,Male,38,4,0,186884.04,0
15686983,Rohu,Germany,Female,25,10,1,131501.72,0
15808017,Cary,France,Male,38,1,1,24302.95,0
15756804,O'Loghlen,France,Female,48,1,0,110510.28,1
15646810,Quinn,Germany,Male,44,6,0,108488.33,1
15710424,Page,France,Male,36,4,1,197015.2,0
15799422,Evans,France,Female,40,8,1,27689.77,0
15692750,McGregor,Germany,Female,45,7,0,9217.55,1
15794549,Andrews,France,Female,35,2,1,15068.18,0
15803764,Stanley,France,Male,28,7,0,7797.01,0
15674840,Chiazagomekpere,France,Female,38,5,1,4400.32,0
15653762,Chidiebele,France,Female,39,9,0,182025.95,0
15581229,Gregory,Germany,Female,32,1,1,122763.95,0
15800228,Bednall,Spain,Female,42,4,1,38152.01,0
15656333,Jen,France,Female,33,3,0,63163.99,0
15697497,She,France,Female,45,9,1,73418.29,0
15585362,Simmons,France,Female,60,6,0,17978.68,1
15571928,Fraser,France,Female,43,4,0,115136.51,1
15785519,May,France,Male,36,6,0,149575.59,0
15743007,Seabrook,France,Female,45,4,0,60917.24,1
15777211,Herrera,France,Male,65,7,1,142548.33,0
15721935,Kincaid,France,Male,25,7,1,157878.67,0
15591711,Sleeman,Spain,Male,38,0,0,12796.43,0
15625021,Hung,France,Male,42,2,1,18657.77,0
15702968,Artemieva,Germany,Male,74,3,1,134589.58,0
15600462,Barwell,France,Female,43,8,1,10350.74,0
15768104,Wright,Spain,Male,37,8,0,66013.27,0
15780140,Bellucci,Germany,Male,32,2,1,5907.11,0
15585255,Moore,France,Male,42,9,0,74077.91,0
15772781,Ball,France,Female,51,3,1,77294.56,1
15669987,Sung,Germany,Female,35,8,0,54359.02,1
15697000,Mello,Germany,Male,32,5,1,156124.93,0
15733119,Mistry,France,Male,35,8,0,94820.85,0
15782390,T'ien,France,Female,40,6,0,155155.25,0
15654700,Fallaci,France,Female,40,2,0,128702.1,1
15632210,Hill,Germany,Male,25,2,0,22745.5,0
15642041,Burns,Germany,Male,40,1,0,71865.31,1
15709737,Hunter,France,Male,36,7,1,84294.82,0
15792388,Li,France,Female,48,7,1,149139.13,0
15786014,Ku,France,Male,28,5,0,185489.11,0
15794580,Ch'en,France,Male,58,4,0,176407.15,1
15675964,Chukwukadibia,France,Female,45,9,1,92027.69,1
15814275,Zikoranachidimma,France,Male,33,6,1,43932.54,0
15724848,Oluchukwu,France,Female,46,1,0,115789.25,1
15754713,Rivera,Spain,Male,31,10,1,125777.28,0
15693814,Niu,Spain,Male,25,7,0,18461.9,0
15599660,Bennett,France,Male,36,6,1,79633.38,0
15746490,Wollstonecraft,Spain,Female,53,6,1,121542.29,0
15566091,Thomsen,Spain,Female,32,4,0,94739.2,0
15655961,Palermo,Germany,Male,27,1,0,93302.29,0
15710404,Chinwendu,France,Male,35,10,1,193793.78,0
15775625,McKenzie,France,Male,47,6,0,74835.65,0
15792328,James,France,Male,39,6,1,56999.9,1
15719856,Lamb,France,Female,45,3,1,57236.44,0
15593773,Olejuru,Spain,Male,35,3,0,81483.64,0
15733114,Hay,Spain,Male,45,9,0,26752.56,0
15797748,Lu,France,Male,44,5,1,9200.54,0
15743411,Chiawuotu,Spain,Male,61,1,0,22447.85,1
15753337,Yeates,France,Male,51,5,0,189122.89,1
